invoice_number,customer_id,customer_name,ttspl_id,serial_number,model,period,rent_start,rent_end,monthly_rate,amount,is_catchup
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL6364,63CJ2J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4399,PF2BTDYN,Lenovo Thinkpad T490,2026-08,2026-08-01,2026-08-31,2199,2199,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4509,78J73J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4587,2W3C2F3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4599,CY131F3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4624,HGZP2F3,Dell Latitude 5420 (Touch Screen),2026-08,2026-08-01,2026-08-31,2199,2199,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4844,8XKYZH3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4820,DFM50J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4709,PF319C1N,Lenovo Thinkpad T14,2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4522,B5CL9K3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4853,2ZJ60J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4767,9TZ50J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4778,18GVZH3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4849,B2DYZH3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4980,PG04GTHN,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2499,2499,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4998,PG04FAHX,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2499,2499,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4595,42T04M3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL5010,PG04FGZ1,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2499,2499,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL3721,5RGL1J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL5133,5CD211D3MT,HP Probook 440 G8,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL5102,PG04GTGY,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2499,2499,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL5012,PG04FE21,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2499,2499,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4254,3MB93B3,Dell Latitude 5320,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL5003,PG04FH31,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2499,2499,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4997,PG04FAMY,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2499,2499,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4286,9CF7S93,Dell Latitude 5320,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL5005,PG04FGZ8,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2499,2499,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL6894,CG4D4G3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL7039,5CG2064VQM,HP Elitebook 830 G8,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL7045,2PLVFG3,Dell Latitude 5320 (Touch),2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL7375,2TK2440K05,HP ELITEBOOK 640 G9,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL6767,1H9C4G3,Dell Latitude 7420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4350,PF2R3EJW,Lenovo Thinkpad T14,2026-08,2026-08-01,2026-08-31,2199,2199,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4384,PC28VS3X,Lenovo Thinkpad X-13,2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4975,PF55GAWA,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2499,2499,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4302,DR4ZR93,Dell Latitude 5320,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4630,DVKP3F3,Dell Latitude 5420 (Touch Screen),2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4631,7XPM3F3,Dell Latitude 5420 (Touch Screen),2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL5120,PG04FAJD,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2499,2499,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL5015,PG04FGY4,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2499,2499,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL3722,6MBP1J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2199,2199,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL5105,PF54RFCH,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2499,2499,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4668,95WP2F3,Dell Latitude 5420 (Touch Screen),2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL6888,5CG2311825,HP Elitebook 840 G8,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4276,1DF7S93,Dell Latitude 5320,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4671,DLWN3F3,Dell Latitude 5420 (Touch Screen),2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4605,2W2P8G3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL7031,5CG14661WP,HP Elitebook 830 G8,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL6313,1PX5HK3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL5140,5CD211D3PV,HP Probook 440 G8,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL6254,7RC82J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4380,PC28HPYZ,Lenovo Thinkpad X-13,2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4396,PC261MHD,Lenovo Thinkpad X-13,2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4120,3VZP963,Dell Latitude 5310,2026-08,2026-08-01,2026-08-31,2199,2199,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4512,FVWK6G3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2199,2199,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4596,4GWN3F3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4737,D7NXZH3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4784,HKQWZH3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4757,8WQWZH3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL5141,5CD211D3RC,HP Probook 440 G8,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL5693,CKRZ1J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL5691,2PN4HK3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL5697,7F05HK3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL5780,FZQ5HK3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL6269,2C28HK3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL6322,F0PXVM3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL6315,DCJB2J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL6432,4QFC2J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4977,PG04FHAB,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2499,2499,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL6437,4V3TRG3,Dell Latitude 3420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL6436,9N25HK3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL4400,PF2AZAZC,Lenovo Thinkpad T490,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL6762,DPWR5D3,Dell Latitude 7420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL6766,89756G3,Dell Latitude 7420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0343,94,FLEET LABS TECHNOLOGIES PRIVATE LIMITED,TTSPL6768,71JB4G3,Dell Latitude 7420,2026-08,2026-08-01,2026-08-31,2699,2699,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4041,4GF4763,Dell Latitude 3410,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL6908,PF254WZ0,Lenovo Thinkpad T14,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL3009,9SN7M63,Dell Latitude 5410,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL3856,F0ZK163,Dell Latitude 5410,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4314,JC7J3B3,Dell Latitude 5320,2026-08,2026-08-01,2026-08-31,3199,3199,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL5145,PF2PR1C4,Lenovo Thinkpad T14,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL3777,GQYQ793,Dell Latitude 5410,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL6933,5CG3050K9Y,HP Elitebook 840 G8,2026-07,2026-07-07,2026-07-31,3199,2579.84,YES
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL6933,5CG3050K9Y,HP Elitebook 840 G8,2026-08,2026-08-01,2026-08-31,3199,3199,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4809,DYTXZH3,Dell Latitude 5420,2026-07,2026-07-04,2026-07-31,3199,2889.42,YES
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4809,DYTXZH3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,3199,3199,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL3995,CND12350P1,HP Elitebook 1040 G8,2026-07,2026-07-11,2026-07-31,3199,2167.06,YES
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL3995,CND12350P1,HP Elitebook 1040 G8,2026-08,2026-08-01,2026-08-31,3199,3199,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL3113,PF1XA922,T-490,2026-08,2026-08-01,2026-08-31,2199,2199,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL3115,PF225C13,T-490,2026-08,2026-08-01,2026-08-31,2199,2199,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL3347,5CG2221RSG,HP 240 G8,2026-08,2026-08-01,2026-08-31,2399,2399,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL2852,D2V5PQ2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,2199,2199,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL2864,68S8SF2,Dell Latitude E7470,2026-08,2026-08-01,2026-08-31,1099,1099,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL3021,95NV2G2,Dell Latitude E7470,2026-08,2026-08-01,2026-08-31,1099,1099,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL3337,CDKN1Z2,Dell Latitude 7400,2026-08,2026-08-01,2026-08-31,2399,2399,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL3433,F4R1F63,Dell Latitude 5310 (TOUCH SCREEN),2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4055,54T5Z93,Dell Latitude 3410,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4053,C9Z3L13,Dell Latitude 5400,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4056,9WN6L13,Dell Latitude 5400,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4089,HTP5XZ2,Dell Latitude 5310,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4156,1XSN163,Dell Latitude 5410,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL3420,DYT1F63,Dell Latitude 5310,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4241,356SQ73,Dell Latitude 5410,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL2026,GF58PQ2,Dell Latitude 7390,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4311,CVD7S93,Dell Latitude 5320,2026-08,2026-08-01,2026-08-31,3199,3199,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4309,DWD4TG3,Dell Latitude 5320,2026-08,2026-08-01,2026-08-31,3199,3199,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4356,PC27MNRG,Lenovo Thinkpad X-13,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4357,PC28VSSB,Lenovo Thinkpad X-13,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4435,PF2AK73L,Lenovo Thinkpad L14,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4433,PF2C8WBA,Lenovo Thinkpad L14,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4690,PF2R8225,Lenovo Thinkpad T14,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4542,9JHMFB3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4085,JM8P563,Dell Latitude 5310,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL3450,3WR1F63,Dell Latitude 5310 (TOUCH SCREEN),2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4485,FXSVFB3,Dell Latitude 5410 (Touch),2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL5819,B641QG3,Dell Latitude 3420,2026-08,2026-08-01,2026-08-31,2399,2399,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL5322,FHS4JG3,Dell Latitude 3420,2026-08,2026-08-01,2026-08-31,2399,2399,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL3846,BW6FYY2,Dell Latitude 7400,2026-08,2026-08-01,2026-08-31,2499,2499,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL5688,8SPD5B3,Dell Latitude 3410,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL5319,8FFRHG3,Dell Latitude 3420,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL6208,1743C63,Dell Latitude 3410,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL6267,JBRD2B3,Dell Latitude 3420,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL6552,GBQ1T93,Dell Latitude 3410,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4740,3CK60J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,3199,3199,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL6206,BQ83C63,Dell Latitude 3410,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL6724,GB63C63,Dell Latitude 3410,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL6487,JH6BC63,Dell Latitude 3410,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL6464,8N33C63,Dell Latitude 3410,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL6544,1VPD5B3,Dell Latitude 3410,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL6987,5CG3128D98,HP Elitebook 840 G8,2026-08,2026-08-01,2026-08-31,3199,3199,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL6228,D7QS103,Dell Latitude 3410,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL6627,5MK5QG3,Dell Latitude 3420,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL6723,7GTM763,Dell Latitude 3410,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL6481,8H3BW93,Dell Latitude 3410,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL4842,JWX60J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,3199,3199,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL3089,PF40J5FK,Lenovo Ideapad 3,2026-08,2026-08-01,2026-08-31,3199,3199,NO
INV-0342,122,RATHAM TECHNOLOGIES LLP,TTSPL7242,R913GZCQ,Lenovo Thinkpad L13,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0263,960,IN KNOW TECH PRIVATE LIMITED,TTSPL4338,PF2R3K6T,Lenovo Thinkpad T14,2026-07,2026-07-17,2026-07-31,2500,1209.68,YES
INV-0263,960,IN KNOW TECH PRIVATE LIMITED,TTSPL4338,PF2R3K6T,Lenovo Thinkpad T14,2026-08,2026-08-01,2026-08-31,2500,2500,NO
INV-0207,22,NUTRITIONALAB PRIVATE LIMITED,TTSPL4741,71660J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2999,2999,NO
INV-0207,22,NUTRITIONALAB PRIVATE LIMITED,TTSPL4890,LT4HMHNH2F,Apple Macbook Pro,2026-08,2026-08-01,2026-08-31,8999,8999,NO
INV-0207,22,NUTRITIONALAB PRIVATE LIMITED,TTSPL7017,HM943P59RC,Apple Macbook Pro,2026-08,2026-08-01,2026-08-31,10999,10999,NO
INV-0207,22,NUTRITIONALAB PRIVATE LIMITED,TTSPL4463,PC2830NM,Lenovo Thinkpad X-13,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0207,22,NUTRITIONALAB PRIVATE LIMITED,TTSPL5853,HDYTXTNX92,Apple Macbook Pro,2026-08,2026-08-01,2026-08-31,8999,8999,NO
INV-0207,22,NUTRITIONALAB PRIVATE LIMITED,TTSPL5797,FXNXVM3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2999,2999,NO
INV-0207,22,NUTRITIONALAB PRIVATE LIMITED,TTSPL6981,K6GW6PH3QQ,Apple Macbook Pro,2026-08,2026-08-01,2026-08-31,10999,10999,NO
INV-0207,22,NUTRITIONALAB PRIVATE LIMITED,TTSPL6415,PG02JQ8Z,Lenovo Thinkpad E-14 Gen 2,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0207,22,NUTRITIONALAB PRIVATE LIMITED,TTSPL5908,GYVKGVQ3HM,Macbook Air,2026-07,2026-07-03,2026-07-31,6500,6080.65,YES
INV-0207,22,NUTRITIONALAB PRIVATE LIMITED,TTSPL5908,GYVKGVQ3HM,Macbook Air,2026-08,2026-08-01,2026-08-31,6500,6500,NO
INV-0207,22,NUTRITIONALAB PRIVATE LIMITED,TTSPL7513,MT9JLQV7H3,"Mac17,2",2026-07,2026-07-23,2026-07-31,12999,3773.9,YES
INV-0207,22,NUTRITIONALAB PRIVATE LIMITED,TTSPL7513,MT9JLQV7H3,"Mac17,2",2026-08,2026-08-01,2026-08-31,12999,12999,NO
INV-0207,22,NUTRITIONALAB PRIVATE LIMITED,TTSPL5791,6928HK3,Dell Latitude 5420,2026-07,2026-07-29,2026-07-31,2999,290.23,YES
INV-0207,22,NUTRITIONALAB PRIVATE LIMITED,TTSPL5791,6928HK3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2999,2999,NO
INV-0207,22,NUTRITIONALAB PRIVATE LIMITED,TTSPL6869,5CG2139NT6,HP Elitebook 840 G8,2026-08,2026-08-01,2026-08-31,2999,2999,NO
INV-0207,22,NUTRITIONALAB PRIVATE LIMITED,TTSPL5704,6RZ3JL3,Dell Latitude 3420,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0207,22,NUTRITIONALAB PRIVATE LIMITED,TTSPL5768,6XZBRG3,Dell Latitude 3420,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0207,22,NUTRITIONALAB PRIVATE LIMITED,TTSPL6305,FZ7C2J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2999,2999,NO
